lat, lon, z
61.2694282,6.909627914,906.4
61.26944463,6.909668818,906.6
61.26950565,6.909784069,906.8
61.26963791,6.910065283,907.2
61.26965728,6.910110461,907.2
61.26972324,6.910466609,906.6
61.26977546,6.910714461,906.4
61.26981905,6.910891486,906.2
61.26983305,6.910993914,906
61.26980773,6.911252914,905
61.26980773,6.911368081,904.6
61.26981729,6.911484506,904.2
61.26984277,6.91158861,904.2
61.26985777,6.911633705,904.2
61.26993338,6.911911898,904
61.27004041,6.912178025,904.2
61.27015432,6.912526544,904.2
61.27028567,6.912845978,903.8
61.27039958,6.913140098,903
61.27045465,6.913354257,902.4
61.27054978,6.913721805,901.2
61.27066201,6.914009638,900.4
61.27074332,6.914358912,898.8
61.27082303,6.914717238,897.8
61.27084684,6.915108507,897.4
61.27087131,6.915493654,897
61.27091792,6.915666909,896.6
61.27107893,6.915841754,896
61.27122461,6.916090194,895.6
61.27133651,6.916383224,895
61.27138462,6.916441312,894.8
61.27154203,6.916384566,894.4
61.27162551,6.916524293,894.2
61.27166063,6.91651985,894
61.27180724,6.916535022,893.6
61.27189147,6.916579447,893.4
61.27189935,6.916605012,893.4
61.27200832,6.91690458,892.8
61.27201754,6.917002982,892.8
61.2720048,6.917197947,892.6
61.27200337,6.917256284,892.6
61.27200287,6.91730666,892.4
61.27204218,6.917693652,892
61.27204562,6.917787446,892
61.27204411,6.917823153,891.8
61.27204411,6.917843019,891.8
61.2720457,6.917859948,891.8
61.27204712,6.917874115,891.8
61.27205299,6.917883,891.8
61.2720664,6.917885262,891.8
61.27206699,6.917894817,891.8
61.27207068,6.917895404,891.8
61.27207554,6.917897333,891.8
61.27208208,6.917893142,891.8
61.27208929,6.917889202,891.8
61.27212868,6.917937817,891.6
61.27215123,6.918009986,891.4
61.27216036,6.918059773,891.4
61.27216321,6.918073521,891.4
61.27216866,6.918083579,891.4
61.27217797,6.918094222,891.2
61.27218777,6.918107467,891.2
61.27219582,6.918119201,891.2
61.27220219,6.918134458,891.2
61.27220814,6.918144431,891.2
61.27225298,6.918102774,891.2
61.27233001,6.918001352,891
61.27234217,6.917973943,891
61.27240294,6.91784461,891
61.27247829,6.917846873,890.8
61.2726694,6.91793832,890.2
61.27285791,6.918031024,889.8
61.27297207,6.918079472,889.4
61.27299596,6.918111322,889.4
61.27309042,6.918249372,889
61.27313929,6.918344339,888.8
61.27316988,6.918407205,888.6
61.2732687,6.918739797,888
61.27334976,6.91895647,887.6
61.27345185,6.919265008,887.2
61.27359157,6.919553345,886.6
61.27374211,6.9197903,886
61.27390439,6.920028012,885.2
61.27403833,6.920319451,884.6
61.27410698,6.920706526,884.2
61.27424972,6.920953375,883.6
61.27442105,6.921128136,883
61.27455784,6.921263002,882.6
61.2747062,6.921492247,882
61.27488541,6.921550919,881.4
61.27504583,6.9217142,881
61.27505925,6.92174253,880.8
61.27519092,6.921988456,880.4
61.27534859,6.922197585,879.8
61.27543827,6.92235198,879
61.27560055,6.922538895,877.4
61.27553215,6.922654399,877
61.27550013,6.922671414,877
61.27549938,6.92267267,877
61.27549963,6.922672671,877
61.27550198,6.922670239,877
61.27551237,6.922655823,877
61.27568311,6.92263973,876.6
61.27578654,6.922686249,876.2
61.2758111,6.922713071,876
61.27583365,6.922746934,875.6
61.27585318,6.922775852,875.4
61.27591462,6.92286822,874.8
61.27593775,6.92290309,874.4
61.27595804,6.922937707,874.2
61.2759986,6.923063017,873.4
61.27601353,6.923107607,873
61.27605401,6.923205006,872.4
61.27613372,6.923214477,872.2
61.27619449,6.923292094,871.6
61.2762167,6.923312126,871.4
61.27626557,6.923346408,871
61.27638979,6.923477334,870
61.27647704,6.923571462,869.2
61.27648518,6.923580011,869.2
61.27648819,6.923599709,869
61.27648802,6.923648994,868.6
61.27648635,6.923674057,868.6
61.27648434,6.923703393,868.4
61.27648442,6.923733484,868.2
61.27648584,6.923758882,868
61.27649657,6.923793667,867.8
61.27650068,6.923844041,867.4
61.27648392,6.923970272,866.8
61.27648844,6.924159788,865.6
61.27654645,6.924310577,864.6
61.27669615,6.924538315,862.8
61.27687535,6.924682652,861.6
61.27688315,6.924711652,861.4
61.27683311,6.925098308,859.2
61.27674376,6.92543585,857.4
61.2765881,6.925654532,856.4
61.27654091,6.925905067,855
61.27656271,6.926054014,854
61.27656841,6.926088128,853.8
61.27662356,6.926298765,852.4
61.27664083,6.926682574,850.2
61.2766125,6.926816515,849.4
61.27655231,6.927030925,848.2
61.27652499,6.92719957,847.4
61.27654443,6.927615898,844.8
61.27658458,6.927982188,842.4
61.27664309,6.928364233,840
61.27673253,6.928681573,838
61.27679883,6.929028416,836.6
61.27681819,6.9291347,836.6
61.27682288,6.929183314,836.4
61.27682397,6.929229164,836.4
61.2768202,6.929270906,836.4
61.27681559,6.929311304,836.6
61.2768109,6.929391603,836.6
61.27681551,6.929433346,836.6
61.27684811,6.929556392,836.2
61.27686253,6.929592519,836.2
61.2768787,6.929623699,836
61.27689522,6.92964809,835.8
61.27692749,6.929702992,835.6
61.27695465,6.929758648,835.4
61.27697795,6.929824026,835.2
61.27705749,6.930191908,834.6
61.27716721,6.930496841,833.6
61.27719646,6.930583342,833.4
61.27722647,6.930670264,833
61.27726302,6.930744359,832.6
61.27729688,6.930823483,832
61.27732429,6.93091686,831.6
61.27744155,6.93117259,830.2
61.27745806,6.931216344,830
61.2774703,6.931264875,829.8
61.27748514,6.931366129,829.4
61.27748606,6.931415162,829.2
61.27749327,6.931498897,829
61.27750299,6.931599566,828.8
61.27754691,6.931985888,827.6
61.27755563,6.932032071,827.4
61.27758983,6.932413029,826.4
61.27766736,6.932746294,825
61.27779108,6.933043011,823.4
61.27790951,6.933338054,821.8
61.27802275,6.933627903,820.2
61.27818771,6.933807777,818.4
61.27826013,6.933941551,817.6
61.27840027,6.934183453,816
61.27843338,6.934304992,815.4
61.27843866,6.934399791,815.2
61.27845132,6.934433235,815
61.27848476,6.934489058,814.6
61.27853522,6.934598526,814
61.27858518,6.934830537,813.2
61.27858995,6.934883594,813.2
61.27857445,6.935291625,812.4
61.2786037,6.93564006,811.6
61.27860446,6.935711811,811.4
61.27863765,6.935773752,811
61.27882423,6.935819854,810.2
61.27884854,6.935821446,810.2
61.27889464,6.935833935,809.8
61.27908625,6.935883303,809
61.27916453,6.935878778,808.6
61.2791927,6.93585841,808.6
61.27922036,6.93584986,808.4
61.27924718,6.935846172,808.4
61.27944793,6.9359144,807.4
61.27962696,6.936103582,806.2
61.27981229,6.936100564,805.4
61.27994682,6.936128307,804.8
61.28013097,6.936160327,804
61.28022024,6.936497445,803
61.28024161,6.936523429,802.8
61.28040137,6.936696266,801.8
61.28053824,6.936932802,800.8
61.28063338,6.937301272,799.6
61.28082256,6.937377126,798.6
61.28100956,6.937392885,797.8
61.28118642,6.937446529,797
61.28135104,6.937577036,796
61.2815056,6.937805526,794.8
61.28166419,6.938010547,793.8
61.28183048,6.938208778,792.8
61.28199519,6.938381364,791.6
61.28210331,6.938521257,791
61.28219912,6.938627455,790.4
61.28231303,6.938903136,789.2
61.28237682,6.93925216,787
61.28249953,6.939581399,784.2
61.28264755,6.939697237,783
61.2828084,6.939912066,780.8
61.28282583,6.939957243,780.4
61.28288451,6.940064113,779.6
61.28299196,6.940208869,778.2
61.28305617,6.940281038,777.4
61.28311669,6.940377931,776.6
61.28328885,6.940596951,774.4
61.28339966,6.940909344,771.8
61.28353075,6.941187037,769.6
61.28368137,6.941395496,767.6
61.28372152,6.941524911,766.6
61.28386133,6.941793215,764.2
61.28399989,6.942042912,762
61.28405387,6.942193285,760.8
61.28414783,6.942520431,758.4
61.2842241,6.942895184,755.6
61.28428521,6.943259295,753
61.28438705,6.943614269,750.2
61.284508,6.943920292,747.8
61.28464077,6.944230674,745.2
61.28473028,6.944589169,742.4
61.28478091,6.945003989,739.6
61.28482408,6.945234238,738
61.28490195,6.94559684,737.2
61.28505643,6.945839245,735.6
61.28518023,6.946101096,734.2
61.285342,6.946299998,732.6
61.28549111,6.946572409,731
61.28568767,6.946517425,728.8
61.28586503,6.94639245,726.8
61.28590903,6.946364202,726.4
61.28595874,6.946352888,725.8
61.28598715,6.946353643,725.8
61.2860128,6.946355988,725.6
61.28603417,6.946353055,725.6
61.28607843,6.946331681,725.6
61.28609427,6.9463176,725.6
61.28610911,6.946305865,725.6
61.28612135,6.946310726,725.4
61.28620483,6.946416759,724.4
61.28622076,6.94646462,724
61.2862247,6.946622869,723
61.28618178,6.946778605,723.4
61.28615605,6.946932747,723.8
61.28619787,6.947125113,723.4
61.28616175,6.947339354,723.4
61.28608849,6.947594834,722.4
61.28608212,6.947658202,722
61.28607659,6.947717629,721.6
61.28606217,6.947832042,721
61.28604096,6.947949725,720.4
61.28602261,6.94813991,719.2
61.28601129,6.948263627,718.6
61.28602387,6.948634274,715.8
61.28605806,6.949038617,712.6
61.28606862,6.949092932,712.2
61.28608103,6.949152275,711.6
61.28609234,6.949209776,711
61.28614901,6.949549328,708.2
61.28619377,6.949931206,705
61.28628228,6.95010488,702.8
61.28633685,6.950470162,699.6
61.28642812,6.95081491,696.2
61.28659383,6.951046921,692.8
61.28661144,6.951096123,692.4
61.28668528,6.951450426,689
61.28663256,6.951799029,687.2
61.2866976,6.952155847,684
61.28673624,6.95249741,681.2
61.28674446,6.952559017,680.8
61.28675468,6.95261727,680.2
61.28680204,6.952772671,678.6
61.28693816,6.953058662,676.6
61.28703279,6.953395782,675.4
61.28706456,6.953488486,675.2
61.28709842,6.953859384,673
61.28710488,6.953916299,672.6
61.28713975,6.954140345,671.6
61.28718157,6.954457014,669.8
61.28716908,6.954699504,668
61.28714587,6.955105104,665
61.28713531,6.95550492,662
61.28715903,6.955777331,660.6
61.28717445,6.955888141,660.2
61.287255,6.956227189,659
61.28732046,6.956425505,658.6
61.28733831,6.956463725,658.6
61.28737628,6.956529525,658.8
61.28739431,6.95655819,658.8
61.28743068,6.95668702,658.4
61.28743731,6.956733791,658.2
61.28744284,6.956774443,658
61.28745105,6.956811828,657.8
61.28750486,6.957154061,656.2
61.28752724,6.957554715,653.8
61.28758089,6.957865683,652.4
61.28760033,6.958238428,650
61.28774073,6.958517712,650
61.28786067,6.958828848,649.6
61.2879398,6.959188432,648.2
61.28806385,6.95949127,648
61.28814692,6.959833839,646.8
61.28819411,6.960242205,644.6
61.28819486,6.96040716,643.4
61.28816938,6.960753836,640.6
61.28813946,6.961019123,638.4
61.28813015,6.961119288,637.6
61.28805304,6.961465794,634
61.28805212,6.96186536,631.2
61.28810006,6.962225445,629.4
61.28813309,6.962566339,627.6
61.28817013,6.962965651,625.2
61.28815589,6.963203866,623.4
61.2881817,6.963552302,621.4
61.28814306,6.963931163,618.2
61.28820408,6.964260656,616.6
61.28835303,6.964499122,617
61.288435,6.964825011,615.6
61.28846099,6.964930956,615.2
61.2884718,6.964985356,615
61.28848186,6.965036235,614.8
61.28849426,6.965080155,614.6
61.28850868,6.965115275,614.6
61.28852402,6.965155509,614.4
61.28853626,6.965201275,614.4
61.2885464,6.965245614,614.2
61.28857322,6.965382658,613.6
61.28861412,6.965497071,613.2
61.28878201,6.965655658,614.4
61.28879392,6.965768728,613.8
61.28885041,6.965901079,613.6
61.28899374,6.966161168,613.8
61.28902568,6.966244988,613.8
61.28899332,6.966642961,610.8
61.28901117,6.967056104,608.6
61.28903624,6.967441924,606.6
61.28904671,6.967501687,606.4
61.28905652,6.96757201,606
